image,class
v_PlayingTabla_g16_c05.avi_frame5.jpg,PlayingTabla
v_WallPushups_g08_c02.avi_frame4.jpg,WallPushups
v_SumoWrestling_g19_c02.avi_frame9.jpg,SumoWrestling
v_Biking_g11_c02.avi_frame5.jpg,Biking
v_Knitting_g16_c01.avi_frame4.jpg,Knitting
v_HandstandWalking_g18_c04.avi_frame1.jpg,HandstandWalking
v_ParallelBars_g19_c01.avi_frame5.jpg,ParallelBars
v_SoccerJuggling_g18_c04.avi_frame0.jpg,SoccerJuggling
v_SoccerJuggling_g15_c03.avi_frame12.jpg,SoccerJuggling
v_Nunchucks_g10_c04.avi_frame4.jpg,Nunchucks
v_SumoWrestling_g24_c01.avi_frame8.jpg,SumoWrestling
v_PlayingCello_g13_c05.avi_frame6.jpg,PlayingCello
v_PlayingTabla_g09_c05.avi_frame0.jpg,PlayingTabla
v_MoppingFloor_g24_c01.avi_frame5.jpg,MoppingFloor
v_PlayingTabla_g12_c03.avi_frame1.jpg,PlayingTabla
v_PlayingTabla_g25_c02.avi_frame3.jpg,PlayingTabla
v_Drumming_g08_c05.avi_frame1.jpg,Drumming
v_TaiChi_g24_c02.avi_frame4.jpg,TaiChi
v_ShavingBeard_g15_c03.avi_frame1.jpg,ShavingBeard
v_FieldHockeyPenalty_g11_c02.avi_frame0.jpg,FieldHockeyPenalty
v_BlowingCandles_g17_c02.avi_frame4.jpg,BlowingCandles
v_PlayingDhol_g23_c04.avi_frame4.jpg,PlayingDhol
v_SalsaSpin_g13_c01.avi_frame5.jpg,SalsaSpin
v_Hammering_g21_c05.avi_frame2.jpg,Hammering
v_WallPushups_g11_c03.avi_frame2.jpg,WallPushups
v_Drumming_g23_c01.avi_frame6.jpg,Drumming
v_FrisbeeCatch_g11_c01.avi_frame1.jpg,FrisbeeCatch
v_Archery_g19_c01.avi_frame0.jpg,Archery
v_BenchPress_g18_c04.avi_frame3.jpg,BenchPress
v_SoccerPenalty_g11_c02.avi_frame2.jpg,SoccerPenalty
v_FloorGymnastics_g17_c03.avi_frame2.jpg,FloorGymnastics
v_VolleyballSpiking_g25_c01.avi_frame2.jpg,VolleyballSpiking
v_PlayingSitar_g17_c07.avi_frame10.jpg,PlayingSitar
v_RockClimbingIndoor_g14_c04.avi_frame14.jpg,RockClimbingIndoor
v_RockClimbingIndoor_g24_c07.avi_frame5.jpg,RockClimbingIndoor
v_HammerThrow_g23_c05.avi_frame0.jpg,HammerThrow
v_PlayingSitar_g23_c01.avi_frame5.jpg,PlayingSitar
v_BenchPress_g14_c03.avi_frame1.jpg,BenchPress
v_FieldHockeyPenalty_g16_c01.avi_frame2.jpg,FieldHockeyPenalty
v_Drumming_g16_c01.avi_frame3.jpg,Drumming
v_TennisSwing_g11_c06.avi_frame0.jpg,TennisSwing
v_CliffDiving_g25_c03.avi_frame1.jpg,CliffDiving
v_TableTennisShot_g10_c04.avi_frame5.jpg,TableTennisShot
v_RockClimbingIndoor_g22_c06.avi_frame1.jpg,RockClimbingIndoor
v_Knitting_g22_c02.avi_frame7.jpg,Knitting
v_CleanAndJerk_g11_c04.avi_frame0.jpg,CleanAndJerk
v_WritingOnBoard_g18_c05.avi_frame4.jpg,WritingOnBoard
v_JumpRope_g17_c02.avi_frame18.jpg,JumpRope
v_Nunchucks_g24_c03.avi_frame0.jpg,Nunchucks
v_SkateBoarding_g20_c03.avi_frame6.jpg,SkateBoarding
v_PlayingGuitar_g16_c03.avi_frame8.jpg,PlayingGuitar
v_Knitting_g22_c01.avi_frame6.jpg,Knitting
v_Kayaking_g16_c07.avi_frame0.jpg,Kayaking
v_CricketBowling_g08_c04.avi_frame3.jpg,CricketBowling
v_PlayingSitar_g23_c06.avi_frame4.jpg,PlayingSitar
v_VolleyballSpiking_g25_c01.avi_frame1.jpg,VolleyballSpiking
v_Diving_g10_c07.avi_frame4.jpg,Diving
v_BlowDryHair_g20_c04.avi_frame2.jpg,BlowDryHair
v_SumoWrestling_g18_c05.avi_frame6.jpg,SumoWrestling
v_HorseRiding_g14_c02.avi_frame0.jpg,HorseRiding
v_ApplyLipstick_g11_c03.avi_frame2.jpg,ApplyLipstick
v_Swing_g09_c05.avi_frame5.jpg,Swing
v_JugglingBalls_g16_c03.avi_frame7.jpg,JugglingBalls
v_SkyDiving_g18_c03.avi_frame5.jpg,SkyDiving
v_HeadMassage_g23_c05.avi_frame10.jpg,HeadMassage
v_Punch_g19_c07.avi_frame8.jpg,Punch
v_BoxingSpeedBag_g17_c01.avi_frame14.jpg,BoxingSpeedBag
v_YoYo_g19_c05.avi_frame2.jpg,YoYo
v_WritingOnBoard_g16_c03.avi_frame4.jpg,WritingOnBoard
v_RockClimbingIndoor_g08_c04.avi_frame20.jpg,RockClimbingIndoor
v_Surfing_g09_c02.avi_frame8.jpg,Surfing
v_HorseRiding_g21_c04.avi_frame3.jpg,HorseRiding
v_Fencing_g09_c01.avi_frame3.jpg,Fencing
v_TaiChi_g10_c01.avi_frame0.jpg,TaiChi
v_Punch_g23_c07.avi_frame5.jpg,Punch
v_CleanAndJerk_g19_c01.avi_frame2.jpg,CleanAndJerk
v_PlayingViolin_g19_c02.avi_frame5.jpg,PlayingViolin
v_BandMarching_g14_c02.avi_frame4.jpg,BandMarching
v_SoccerJuggling_g18_c05.avi_frame8.jpg,SoccerJuggling
v_PlayingCello_g18_c05.avi_frame6.jpg,PlayingCello
v_CricketBowling_g22_c04.avi_frame3.jpg,CricketBowling
v_PlayingSitar_g18_c06.avi_frame5.jpg,PlayingSitar
v_SoccerJuggling_g12_c06.avi_frame2.jpg,SoccerJuggling
v_WalkingWithDog_g24_c06.avi_frame5.jpg,WalkingWithDog
v_BlowDryHair_g17_c03.avi_frame3.jpg,BlowDryHair
v_Rafting_g17_c05.avi_frame5.jpg,Rafting
v_StillRings_g23_c03.avi_frame3.jpg,StillRings
v_CricketBowling_g21_c04.avi_frame1.jpg,CricketBowling
v_WritingOnBoard_g20_c03.avi_frame4.jpg,WritingOnBoard
v_BlowingCandles_g18_c03.avi_frame4.jpg,BlowingCandles
v_Drumming_g22_c03.avi_frame3.jpg,Drumming
v_Drumming_g10_c04.avi_frame3.jpg,Drumming
v_BlowingCandles_g09_c04.avi_frame3.jpg,BlowingCandles
v_PlayingCello_g24_c07.avi_frame1.jpg,PlayingCello
v_Haircut_g19_c01.avi_frame6.jpg,Haircut
v_Basketball_g25_c07.avi_frame4.jpg,Basketball
v_TennisSwing_g10_c02.avi_frame1.jpg,TennisSwing
v_Kayaking_g11_c07.avi_frame0.jpg,Kayaking
v_FrontCrawl_g09_c03.avi_frame1.jpg,FrontCrawl
v_PommelHorse_g25_c04.avi_frame1.jpg,PommelHorse
v_Rafting_g08_c06.avi_frame4.jpg,Rafting
v_BlowDryHair_g11_c07.avi_frame6.jpg,BlowDryHair
v_ParallelBars_g23_c04.avi_frame2.jpg,ParallelBars
v_ApplyEyeMakeup_g14_c01.avi_frame6.jpg,ApplyEyeMakeup
v_CricketBowling_g10_c02.avi_frame3.jpg,CricketBowling
v_CleanAndJerk_g13_c03.avi_frame2.jpg,CleanAndJerk
v_IceDancing_g25_c04.avi_frame2.jpg,IceDancing
v_Hammering_g13_c07.avi_frame0.jpg,Hammering
v_TableTennisShot_g22_c03.avi_frame4.jpg,TableTennisShot
v_TennisSwing_g11_c05.avi_frame4.jpg,TennisSwing
v_IceDancing_g23_c01.avi_frame2.jpg,IceDancing
v_HorseRace_g13_c03.avi_frame7.jpg,HorseRace
v_SoccerJuggling_g19_c05.avi_frame4.jpg,SoccerJuggling
v_PlayingFlute_g18_c02.avi_frame5.jpg,PlayingFlute
v_FloorGymnastics_g12_c02.avi_frame1.jpg,FloorGymnastics
v_ShavingBeard_g25_c03.avi_frame7.jpg,ShavingBeard
v_JumpRope_g16_c05.avi_frame0.jpg,JumpRope
v_BalanceBeam_g21_c05.avi_frame4.jpg,BalanceBeam
v_BlowingCandles_g18_c04.avi_frame2.jpg,BlowingCandles
v_CleanAndJerk_g23_c04.avi_frame3.jpg,CleanAndJerk
v_PommelHorse_g20_c04.avi_frame13.jpg,PommelHorse
v_IceDancing_g18_c02.avi_frame7.jpg,IceDancing
v_Archery_g11_c03.avi_frame1.jpg,Archery
v_PlayingSitar_g11_c05.avi_frame5.jpg,PlayingSitar
v_UnevenBars_g23_c04.avi_frame2.jpg,UnevenBars
v_BreastStroke_g23_c04.avi_frame8.jpg,BreastStroke
v_SumoWrestling_g19_c03.avi_frame3.jpg,SumoWrestling
v_MoppingFloor_g12_c03.avi_frame2.jpg,MoppingFloor
v_CricketBowling_g23_c01.avi_frame0.jpg,CricketBowling
v_StillRings_g20_c02.avi_frame5.jpg,StillRings
v_PlayingDaf_g21_c01.avi_frame7.jpg,PlayingDaf
v_PlayingDhol_g19_c01.avi_frame9.jpg,PlayingDhol
v_HighJump_g13_c02.avi_frame0.jpg,HighJump
v_CricketBowling_g09_c01.avi_frame2.jpg,CricketBowling
v_TableTennisShot_g24_c07.avi_frame7.jpg,TableTennisShot
v_Drumming_g23_c05.avi_frame6.jpg,Drumming
v_BlowDryHair_g10_c01.avi_frame7.jpg,BlowDryHair
v_PlayingGuitar_g17_c03.avi_frame0.jpg,PlayingGuitar
v_Knitting_g22_c04.avi_frame8.jpg,Knitting
v_Lunges_g19_c04.avi_frame6.jpg,Lunges
v_CuttingInKitchen_g24_c02.avi_frame4.jpg,CuttingInKitchen
v_CuttingInKitchen_g10_c05.avi_frame14.jpg,CuttingInKitchen
v_UnevenBars_g14_c01.avi_frame0.jpg,UnevenBars
v_SoccerPenalty_g20_c05.avi_frame3.jpg,SoccerPenalty
v_PlayingDhol_g09_c04.avi_frame7.jpg,PlayingDhol
v_FieldHockeyPenalty_g09_c02.avi_frame8.jpg,FieldHockeyPenalty
v_FloorGymnastics_g11_c04.avi_frame3.jpg,FloorGymnastics
v_BoxingSpeedBag_g17_c04.avi_frame18.jpg,BoxingSpeedBag
v_SumoWrestling_g10_c04.avi_frame10.jpg,SumoWrestling
v_Haircut_g18_c02.avi_frame9.jpg,Haircut
v_WritingOnBoard_g09_c03.avi_frame2.jpg,WritingOnBoard
v_CleanAndJerk_g09_c01.avi_frame3.jpg,CleanAndJerk
v_ApplyEyeMakeup_g09_c03.avi_frame0.jpg,ApplyEyeMakeup
v_IceDancing_g18_c04.avi_frame5.jpg,IceDancing
v_PlayingDaf_g21_c02.avi_frame7.jpg,PlayingDaf
v_SkateBoarding_g18_c01.avi_frame3.jpg,SkateBoarding
v_Shotput_g08_c06.avi_frame2.jpg,Shotput
v_HorseRiding_g17_c02.avi_frame8.jpg,HorseRiding
v_PlayingDaf_g08_c06.avi_frame9.jpg,PlayingDaf
v_PlayingDaf_g15_c07.avi_frame0.jpg,PlayingDaf
v_YoYo_g08_c03.avi_frame3.jpg,YoYo
v_Lunges_g13_c05.avi_frame3.jpg,Lunges
v_SalsaSpin_g08_c02.avi_frame6.jpg,SalsaSpin
v_Drumming_g16_c03.avi_frame0.jpg,Drumming
v_HorseRiding_g08_c03.avi_frame0.jpg,HorseRiding
v_Nunchucks_g17_c06.avi_frame8.jpg,Nunchucks
v_Knitting_g17_c02.avi_frame3.jpg,Knitting
v_Archery_g13_c04.avi_frame3.jpg,Archery
v_BandMarching_g11_c07.avi_frame6.jpg,BandMarching
v_Rowing_g10_c07.avi_frame11.jpg,Rowing
v_PlayingFlute_g16_c02.avi_frame2.jpg,PlayingFlute
v_Lunges_g18_c02.avi_frame3.jpg,Lunges
v_RopeClimbing_g08_c04.avi_frame4.jpg,RopeClimbing
v_FrisbeeCatch_g23_c04.avi_frame2.jpg,FrisbeeCatch
v_PlayingFlute_g09_c07.avi_frame0.jpg,PlayingFlute
v_RockClimbingIndoor_g14_c01.avi_frame11.jpg,RockClimbingIndoor
v_Skiing_g18_c03.avi_frame2.jpg,Skiing
v_PlayingDhol_g13_c06.avi_frame0.jpg,PlayingDhol
v_CricketBowling_g15_c01.avi_frame1.jpg,CricketBowling
v_MoppingFloor_g19_c03.avi_frame2.jpg,MoppingFloor
v_SumoWrestling_g09_c03.avi_frame2.jpg,SumoWrestling
v_TaiChi_g09_c04.avi_frame5.jpg,TaiChi
v_JumpingJack_g11_c02.avi_frame0.jpg,JumpingJack
v_JumpRope_g08_c07.avi_frame1.jpg,JumpRope
v_RopeClimbing_g12_c02.avi_frame5.jpg,RopeClimbing
v_PlayingDhol_g19_c07.avi_frame9.jpg,PlayingDhol
v_MilitaryParade_g10_c04.avi_frame0.jpg,MilitaryParade
v_MilitaryParade_g25_c04.avi_frame0.jpg,MilitaryParade
v_JumpRope_g25_c02.avi_frame6.jpg,JumpRope
v_Haircut_g12_c03.avi_frame5.jpg,Haircut
v_PlayingPiano_g22_c03.avi_frame7.jpg,PlayingPiano
v_PommelHorse_g20_c03.avi_frame8.jpg,PommelHorse
v_Billiards_g16_c05.avi_frame5.jpg,Billiards
v_Hammering_g24_c02.avi_frame4.jpg,Hammering
v_Kayaking_g22_c01.avi_frame7.jpg,Kayaking
v_TennisSwing_g18_c03.avi_frame2.jpg,TennisSwing
v_Kayaking_g15_c02.avi_frame3.jpg,Kayaking
v_JugglingBalls_g24_c04.avi_frame6.jpg,JugglingBalls
v_PlayingDhol_g12_c05.avi_frame0.jpg,PlayingDhol
v_StillRings_g18_c03.avi_frame4.jpg,StillRings
v_PlayingDhol_g17_c05.avi_frame2.jpg,PlayingDhol
v_CleanAndJerk_g18_c01.avi_frame7.jpg,CleanAndJerk
v_HandStandPushups_g24_c02.avi_frame0.jpg,HandStandPushups
v_RopeClimbing_g16_c01.avi_frame8.jpg,RopeClimbing
v_SkyDiving_g10_c03.avi_frame7.jpg,SkyDiving
v_MoppingFloor_g18_c01.avi_frame3.jpg,MoppingFloor
v_PlayingGuitar_g25_c02.avi_frame7.jpg,PlayingGuitar
v_Skiing_g21_c01.avi_frame6.jpg,Skiing
v_TennisSwing_g25_c03.avi_frame2.jpg,TennisSwing
v_StillRings_g25_c02.avi_frame6.jpg,StillRings
v_Biking_g15_c03.avi_frame5.jpg,Biking
v_PlayingCello_g11_c05.avi_frame3.jpg,PlayingCello
v_PlayingTabla_g14_c02.avi_frame9.jpg,PlayingTabla
v_SoccerJuggling_g12_c05.avi_frame12.jpg,SoccerJuggling
v_TaiChi_g18_c03.avi_frame3.jpg,TaiChi
v_CricketShot_g13_c06.avi_frame2.jpg,CricketShot
v_YoYo_g10_c03.avi_frame4.jpg,YoYo
v_HulaHoop_g21_c02.avi_frame2.jpg,HulaHoop
v_YoYo_g14_c01.avi_frame6.jpg,YoYo
v_PlayingDaf_g23_c02.avi_frame8.jpg,PlayingDaf
v_PommelHorse_g20_c06.avi_frame6.jpg,PommelHorse
v_SkyDiving_g24_c04.avi_frame0.jpg,SkyDiving
v_BoxingSpeedBag_g15_c04.avi_frame6.jpg,BoxingSpeedBag
v_Knitting_g25_c07.avi_frame8.jpg,Knitting
v_Knitting_g13_c03.avi_frame3.jpg,Knitting
v_WritingOnBoard_g20_c06.avi_frame4.jpg,WritingOnBoard
v_PoleVault_g18_c01.avi_frame2.jpg,PoleVault
v_Hammering_g17_c07.avi_frame3.jpg,Hammering
v_CricketBowling_g09_c05.avi_frame1.jpg,CricketBowling
v_BoxingPunchingBag_g10_c03.avi_frame0.jpg,BoxingPunchingBag
v_TennisSwing_g22_c01.avi_frame5.jpg,TennisSwing
v_HulaHoop_g23_c06.avi_frame2.jpg,HulaHoop
v_Rowing_g25_c06.avi_frame12.jpg,Rowing
v_PlayingCello_g23_c02.avi_frame3.jpg,PlayingCello
v_PoleVault_g23_c05.avi_frame2.jpg,PoleVault
v_Billiards_g22_c02.avi_frame0.jpg,Billiards
v_SoccerJuggling_g11_c02.avi_frame0.jpg,SoccerJuggling
v_ShavingBeard_g15_c03.avi_frame4.jpg,ShavingBeard
v_SkyDiving_g10_c02.avi_frame1.jpg,SkyDiving
v_JugglingBalls_g11_c05.avi_frame4.jpg,JugglingBalls
v_Biking_g12_c01.avi_frame1.jpg,Biking
v_BodyWeightSquats_g10_c03.avi_frame3.jpg,BodyWeightSquats
v_PlayingDhol_g09_c03.avi_frame1.jpg,PlayingDhol
v_Swing_g24_c04.avi_frame4.jpg,Swing
v_RockClimbingIndoor_g12_c05.avi_frame2.jpg,RockClimbingIndoor
v_PlayingSitar_g09_c03.avi_frame5.jpg,PlayingSitar
v_PlayingDaf_g22_c02.avi_frame3.jpg,PlayingDaf
v_BandMarching_g19_c01.avi_frame8.jpg,BandMarching
v_LongJump_g13_c06.avi_frame3.jpg,LongJump
v_Rowing_g20_c04.avi_frame10.jpg,Rowing
v_FieldHockeyPenalty_g12_c06.avi_frame1.jpg,FieldHockeyPenalty
v_FrontCrawl_g19_c03.avi_frame0.jpg,FrontCrawl
v_ShavingBeard_g21_c06.avi_frame2.jpg,ShavingBeard
v_BlowDryHair_g08_c04.avi_frame1.jpg,BlowDryHair
v_BoxingPunchingBag_g14_c07.avi_frame4.jpg,BoxingPunchingBag
v_Diving_g22_c03.avi_frame0.jpg,Diving
v_TrampolineJumping_g12_c05.avi_frame4.jpg,TrampolineJumping
v_ShavingBeard_g16_c04.avi_frame0.jpg,ShavingBeard
v_MoppingFloor_g24_c04.avi_frame10.jpg,MoppingFloor
v_BoxingSpeedBag_g09_c07.avi_frame1.jpg,BoxingSpeedBag
v_Punch_g11_c06.avi_frame11.jpg,Punch
v_Punch_g16_c02.avi_frame6.jpg,Punch
v_FloorGymnastics_g10_c05.avi_frame0.jpg,FloorGymnastics
v_PlayingCello_g17_c06.avi_frame6.jpg,PlayingCello
v_IceDancing_g16_c05.avi_frame0.jpg,IceDancing
v_JumpingJack_g23_c04.avi_frame1.jpg,JumpingJack
v_Bowling_g09_c07.avi_frame2.jpg,Bowling
v_CuttingInKitchen_g25_c05.avi_frame7.jpg,CuttingInKitchen
v_PommelHorse_g23_c03.avi_frame2.jpg,PommelHorse
v_WalkingWithDog_g15_c02.avi_frame8.jpg,WalkingWithDog
v_BlowingCandles_g20_c01.avi_frame3.jpg,BlowingCandles
v_HorseRace_g15_c02.avi_frame5.jpg,HorseRace
v_PlayingSitar_g21_c07.avi_frame14.jpg,PlayingSitar
v_SumoWrestling_g19_c01.avi_frame3.jpg,SumoWrestling
v_Skiing_g11_c04.avi_frame3.jpg,Skiing
v_Biking_g20_c01.avi_frame9.jpg,Biking
v_PlayingPiano_g09_c02.avi_frame0.jpg,PlayingPiano
v_Archery_g24_c06.avi_frame2.jpg,Archery
v_SalsaSpin_g10_c06.avi_frame6.jpg,SalsaSpin
v_TableTennisShot_g25_c07.avi_frame14.jpg,TableTennisShot
v_TrampolineJumping_g12_c05.avi_frame3.jpg,TrampolineJumping
v_JumpRope_g24_c07.avi_frame10.jpg,JumpRope
v_CliffDiving_g11_c04.avi_frame1.jpg,CliffDiving
v_SumoWrestling_g18_c02.avi_frame1.jpg,SumoWrestling
v_SumoWrestling_g17_c03.avi_frame0.jpg,SumoWrestling
v_BlowingCandles_g10_c04.avi_frame6.jpg,BlowingCandles
v_ThrowDiscus_g21_c06.avi_frame0.jpg,ThrowDiscus
v_PlayingTabla_g15_c03.avi_frame5.jpg,PlayingTabla
v_HandStandPushups_g09_c02.avi_frame1.jpg,HandStandPushups
v_Hammering_g24_c07.avi_frame9.jpg,Hammering
v_BlowingCandles_g23_c04.avi_frame4.jpg,BlowingCandles
v_JavelinThrow_g13_c03.avi_frame0.jpg,JavelinThrow
v_SkyDiving_g18_c06.avi_frame3.jpg,SkyDiving
v_Kayaking_g11_c07.avi_frame5.jpg,Kayaking
v_ParallelBars_g22_c04.avi_frame2.jpg,ParallelBars
v_Skiing_g21_c03.avi_frame0.jpg,Skiing
v_PlayingTabla_g25_c02.avi_frame13.jpg,PlayingTabla
v_JumpRope_g12_c02.avi_frame9.jpg,JumpRope
v_SoccerJuggling_g16_c01.avi_frame4.jpg,SoccerJuggling
v_Drumming_g18_c03.avi_frame7.jpg,Drumming
v_Drumming_g23_c07.avi_frame2.jpg,Drumming
v_PlayingDaf_g13_c02.avi_frame8.jpg,PlayingDaf
v_Knitting_g25_c03.avi_frame2.jpg,Knitting
v_PlayingSitar_g24_c01.avi_frame16.jpg,PlayingSitar
v_YoYo_g22_c02.avi_frame3.jpg,YoYo
v_ThrowDiscus_g20_c04.avi_frame0.jpg,ThrowDiscus
v_PlayingDhol_g17_c04.avi_frame3.jpg,PlayingDhol
v_ApplyEyeMakeup_g12_c05.avi_frame2.jpg,ApplyEyeMakeup
v_FrontCrawl_g24_c05.avi_frame1.jpg,FrontCrawl
v_WalkingWithDog_g21_c01.avi_frame6.jpg,WalkingWithDog
v_PizzaTossing_g24_c05.avi_frame3.jpg,PizzaTossing
v_HeadMassage_g15_c02.avi_frame4.jpg,HeadMassage
v_Hammering_g15_c04.avi_frame5.jpg,Hammering
v_IceDancing_g17_c05.avi_frame6.jpg,IceDancing
v_PizzaTossing_g21_c02.avi_frame2.jpg,PizzaTossing
v_PommelHorse_g22_c04.avi_frame0.jpg,PommelHorse
v_StillRings_g21_c06.avi_frame1.jpg,StillRings
v_BasketballDunk_g22_c04.avi_frame2.jpg,BasketballDunk
v_Swing_g25_c03.avi_frame12.jpg,Swing
v_HorseRace_g11_c07.avi_frame5.jpg,HorseRace
v_Punch_g16_c03.avi_frame2.jpg,Punch
v_JumpRope_g18_c01.avi_frame2.jpg,JumpRope
v_Skiing_g12_c04.avi_frame5.jpg,Skiing
v_WalkingWithDog_g15_c03.avi_frame4.jpg,WalkingWithDog
v_CricketShot_g15_c06.avi_frame1.jpg,CricketShot
v_UnevenBars_g14_c01.avi_frame2.jpg,UnevenBars
v_ApplyEyeMakeup_g13_c04.avi_frame1.jpg,ApplyEyeMakeup
v_PoleVault_g08_c04.avi_frame2.jpg,PoleVault
v_Archery_g08_c05.avi_frame8.jpg,Archery
v_ShavingBeard_g08_c02.avi_frame2.jpg,ShavingBeard
v_PlayingSitar_g17_c02.avi_frame2.jpg,PlayingSitar
v_MilitaryParade_g25_c06.avi_frame0.jpg,MilitaryParade
v_BenchPress_g10_c03.avi_frame1.jpg,BenchPress
v_TaiChi_g24_c03.avi_frame0.jpg,TaiChi
v_Knitting_g12_c02.avi_frame6.jpg,Knitting
v_YoYo_g12_c02.avi_frame5.jpg,YoYo
v_IceDancing_g19_c07.avi_frame1.jpg,IceDancing
v_PullUps_g08_c01.avi_frame2.jpg,PullUps
v_PizzaTossing_g17_c02.avi_frame3.jpg,PizzaTossing
v_BlowingCandles_g19_c03.avi_frame2.jpg,BlowingCandles
v_Surfing_g09_c04.avi_frame5.jpg,Surfing
v_HorseRace_g08_c01.avi_frame9.jpg,HorseRace
v_JumpRope_g20_c03.avi_frame16.jpg,JumpRope
v_Shotput_g08_c04.avi_frame1.jpg,Shotput
v_PlayingCello_g13_c07.avi_frame3.jpg,PlayingCello
v_RockClimbingIndoor_g09_c01.avi_frame6.jpg,RockClimbingIndoor
v_CricketShot_g16_c02.avi_frame2.jpg,CricketShot
v_WallPushups_g14_c05.avi_frame3.jpg,WallPushups
v_WritingOnBoard_g09_c04.avi_frame2.jpg,WritingOnBoard
v_PlayingDaf_g18_c06.avi_frame1.jpg,PlayingDaf
v_PommelHorse_g15_c01.avi_frame2.jpg,PommelHorse
v_BenchPress_g13_c04.avi_frame3.jpg,BenchPress
v_Skiing_g21_c07.avi_frame1.jpg,Skiing
v_Typing_g09_c02.avi_frame1.jpg,Typing
v_JavelinThrow_g24_c04.avi_frame0.jpg,JavelinThrow
v_BaseballPitch_g17_c06.avi_frame1.jpg,BaseballPitch
v_PlayingDaf_g15_c02.avi_frame9.jpg,PlayingDaf
v_HorseRiding_g22_c05.avi_frame3.jpg,HorseRiding
v_MilitaryParade_g11_c04.avi_frame4.jpg,MilitaryParade
v_IceDancing_g21_c06.avi_frame0.jpg,IceDancing
v_Swing_g10_c03.avi_frame8.jpg,Swing
v_HighJump_g24_c03.avi_frame1.jpg,HighJump
v_Rafting_g14_c02.avi_frame0.jpg,Rafting
v_StillRings_g19_c02.avi_frame5.jpg,StillRings
v_CricketShot_g20_c04.avi_frame3.jpg,CricketShot
v_BreastStroke_g17_c01.avi_frame3.jpg,BreastStroke
v_JugglingBalls_g22_c06.avi_frame8.jpg,JugglingBalls
v_Surfing_g16_c01.avi_frame0.jpg,Surfing
v_YoYo_g21_c05.avi_frame2.jpg,YoYo
v_HandStandPushups_g16_c07.avi_frame0.jpg,HandStandPushups
v_BandMarching_g22_c02.avi_frame1.jpg,BandMarching
v_FrontCrawl_g23_c07.avi_frame9.jpg,FrontCrawl
v_HorseRace_g11_c01.avi_frame8.jpg,HorseRace
v_YoYo_g16_c04.avi_frame5.jpg,YoYo
v_Surfing_g23_c03.avi_frame0.jpg,Surfing
v_Skiing_g12_c01.avi_frame13.jpg,Skiing
v_MilitaryParade_g23_c03.avi_frame1.jpg,MilitaryParade
v_SoccerJuggling_g13_c03.avi_frame7.jpg,SoccerJuggling
v_BandMarching_g18_c01.avi_frame10.jpg,BandMarching
v_RockClimbingIndoor_g22_c06.avi_frame11.jpg,RockClimbingIndoor
v_Archery_g15_c03.avi_frame7.jpg,Archery
v_ShavingBeard_g15_c06.avi_frame2.jpg,ShavingBeard
v_Diving_g15_c04.avi_frame4.jpg,Diving
v_Swing_g19_c01.avi_frame10.jpg,Swing
v_MoppingFloor_g08_c03.avi_frame5.jpg,MoppingFloor
v_PlayingCello_g08_c04.avi_frame8.jpg,PlayingCello
v_WritingOnBoard_g21_c06.avi_frame0.jpg,WritingOnBoard
v_HorseRace_g13_c04.avi_frame7.jpg,HorseRace
v_WalkingWithDog_g22_c03.avi_frame5.jpg,WalkingWithDog
v_Swing_g25_c03.avi_frame5.jpg,Swing
v_BandMarching_g11_c02.avi_frame2.jpg,BandMarching
v_CuttingInKitchen_g10_c04.avi_frame9.jpg,CuttingInKitchen
v_BrushingTeeth_g17_c01.avi_frame2.jpg,BrushingTeeth
v_PlayingDaf_g15_c04.avi_frame8.jpg,PlayingDaf
v_BasketballDunk_g16_c03.avi_frame2.jpg,BasketballDunk
v_ThrowDiscus_g18_c07.avi_frame1.jpg,ThrowDiscus
v_CricketShot_g16_c01.avi_frame0.jpg,CricketShot
v_Archery_g14_c01.avi_frame1.jpg,Archery
v_PoleVault_g09_c04.avi_frame5.jpg,PoleVault
v_Hammering_g17_c06.avi_frame3.jpg,Hammering
v_SoccerJuggling_g12_c03.avi_frame3.jpg,SoccerJuggling
v_PlayingFlute_g08_c01.avi_frame7.jpg,PlayingFlute
v_HeadMassage_g24_c03.avi_frame1.jpg,HeadMassage
v_PlayingTabla_g11_c04.avi_frame4.jpg,PlayingTabla
v_PlayingFlute_g10_c06.avi_frame8.jpg,PlayingFlute
v_WalkingWithDog_g22_c02.avi_frame3.jpg,WalkingWithDog
v_TableTennisShot_g10_c01.avi_frame4.jpg,TableTennisShot
v_Swing_g12_c03.avi_frame0.jpg,Swing
v_HeadMassage_g11_c03.avi_frame4.jpg,HeadMassage
v_HighJump_g17_c01.avi_frame3.jpg,HighJump
v_VolleyballSpiking_g10_c03.avi_frame0.jpg,VolleyballSpiking
v_Punch_g10_c04.avi_frame1.jpg,Punch
v_Rowing_g14_c03.avi_frame10.jpg,Rowing
v_PlayingSitar_g13_c03.avi_frame8.jpg,PlayingSitar
v_Biking_g23_c03.avi_frame4.jpg,Biking
v_PlayingDaf_g13_c03.avi_frame4.jpg,PlayingDaf
v_PlayingPiano_g09_c03.avi_frame2.jpg,PlayingPiano
v_Billiards_g21_c02.avi_frame3.jpg,Billiards
v_BenchPress_g25_c07.avi_frame3.jpg,BenchPress
v_WalkingWithDog_g19_c05.avi_frame0.jpg,WalkingWithDog
v_Diving_g22_c06.avi_frame4.jpg,Diving
